"x","fx","Fx"
44,0.002215924205969,0.00134989803163009
44.0401337792642,0.00235294772712999,0.00144155666158596
44.0802675585284,0.0024974383408592,0.00153886329038553
44.1204013377926,0.00264973467313111,0.00164212435920113
44.1605351170569,0.00281018635689613,0.00175166012008819
44.2006688963211,0.00297915412321947,0.0018678050796221
44.2408026755853,0.00315700987494875,0.0019909084458463
44.2809364548495,0.00334413674166898,0.00212133457780548
44.3210702341137,0.00354092911468435,0.00225946343688805
44.3612040133779,0.00374779266074645,0.00240569103915004
44.4013377926421,0.00396514431323629,0.00256042990774211
44.4414715719064,0.00419341223949517,0.00272410952450848
44.4816053511706,0.00443303578299213,0.00289717677977386
44.5217391304348,0.00468446537901322,0.00308009641928266
44.561872909699,0.00494816244255778,0.00327335148720126
44.6020066889632,0.00522459922713182,0.00347744376404101
44.6421404682274,0.00551425865313982,0.00369289419830904
44.6822742474916,0.00581763410458868,0.00392024333063946
44.7224080267559,0.00613522919283959,0.00416005170910898
44.7625418060201,0.006467557486167,0.00441290029438884
44.8026755852843,0.00681514220391433,0.00467939085333622
44.8428093645485,0.00717851587407378,0.00496014633958116
44.8829431438127,0.00755821995315792,0.0052558112596179
44.9230769230769,0.00795480440727897,0.0055670520228649
44.9632107023411,0.00836882725340768,0.00589455727411695
45.0033444816054,0.00880085405984104,0.00623903820677011
45.0434782608696,0.00925145740497834,0.00660122885516532
45.0836120401338,0.00972121629357619,0.00698188636436
45.123745819398,0.0102107155297331,0.0073817912356054
45.1638795986622,0.0107205450459424,0.00780174754578037
45.2040133779264,0.0112512991876446,0.00824258313900628
45.2441471571906,0.0118035759528074,0.00870514978864671
45.2842809364548,0.0123779761861738,0.00919032332788053
45.3244147157191,0.0129751027279258,0.00969900374702307
45.3645484949833,0.0135955595166322,0.010232115255762
45.4046822742475,0.0142399506464782,0.0107906063084747
45.4448160535117,0.0149088793788981,0.0113754495907919
45.4849498327759,0.0156029471088795,0.0119876419655843
45.5250836120401,0.0163227522863438,0.0126282043765603
45.5652173913044,0.0170688892931575,0.0132981817076811
45.6053511705686,0.0178419472764868,0.0139986425966284
45.6454849498328,0.0186425089393624,0.0147306792005883
45.685618729097,0.0194711492894841,0.015495406912653
45.7257525083612,0.0203284343474685,0.016293964027191
45.7658862876254,0.0212149198159041,0.0171275113525818
45.8060200668896,0.0221311497107612,0.017997231769774
45.8461538461538,0.0230776549568757,0.0189043297351907
45.8862876254181,0.0240549519494045,0.0198500307265753
45.9264214046823,0.0250635410833335,0.0208355806304558
45.9665551839465,0.0261039052532993,0.0218622450699893
46.0066889632107,0.0271765083261633,0.0229313086720423
46.0468227424749,0.0282817935889668,0.0240440742724682
46.0869565217391,0.0294201821750656,0.0252018620586456
46.1270903010033,0.0305920714714306,0.0264060086484651
46.1672240802676,0.03179783351027,0.0276578661050697
46.2073578595318,0.0330378133483039,0.0289588008867836
46.247491638796,0.0343123274371932,0.0303101927318076
46.2876254180602,0.0356216619887858,0.0317134334773976
46.3277591973244,0.036966071339,0.0331699258133908
46.3678929765886,0.0383457763143247,0.0346810819701114
46.4080267558528,0.03976096260505,0.0362483223408355
46.4481605351171,0.0412117791494896,0.037873074039175
46.4882943143813,0.0426983365335774,0.0395567693919094
46.5284280936455,0.0442207054103397,0.0413008443679674
46.5685618729097,0.0457789149438586,0.0431067369444549
46.6086956521739,0.0473729512824319,0.0449758854108032
46.6488294314381,0.0490027560657229,0.0469097266123023
46.6889632107023,0.0506682249707675,0.0489096941344871
46.7290969899666,0.0523692063017643,0.0509772164300313
46.7692307692308,0.0541054996286128,0.0531137148900019
46.809364548495,0.0558768544792077,0.0553206018615412
46.8494983277592,0.0576829690904946,0.0575992786142218
46.8896321070234,0.0595234892233106,0.0599511332575438
46.9297658862876,0.0613980070460008,0.0623775386122313
46.9698996655518,0.0633060600917711,0.0648798500381826
47.0100334448161,0.0652471302946939,0.0674594032221414
47.0501672240803,0.0672206431092031,0.0701175119283387
47.0903010033445,0.0692259667178304,0.0728554657155472
47.1304347826087,0.0712624113318369,0.0756745276241942
47.1705685618729,0.0733292285892553,0.0785759318373398
47.2107023411371,0.0754256110547301,0.0815608813195289
47.2508361204013,0.0775506918253738,0.0846305454376838
47.2909698996656,0.0797035442466742,0.0877860575683689
47.3311036789298,0.0818831817423012,0.0910285126959312
47.371237458194,0.0840885577614354,0.0943589650061571
47.4113712374582,0.0863185658470048,0.0977784254802255
47.4515050167224,0.0885720398279784,0.101287859493886
47.4916387959866,0.0908477541385746,0.104888184426887
47.5317725752508,0.0931444242669791,0.108580267287803
47.5719063545151,0.0954607073358492,0.112364922359523
47.6120401337793,0.0977952028165685,0.116242908870692
47.6521739130435,0.100146453378892,0.120214928698547
47.6923076923077,0.102512945877265,0.124281624108591
47.7324414715719,0.104893112474748,0.128443575536597
47.7725752508361,0.107285331905114,0.132701299418507
47.8127090301003,0.109687930873283,0.137055246073748
47.8528428093645,0.112099185593904,0.141505797647535
47.8929765886288,0.114517323467467,0.146053266117676
47.933110367893,0.116940524892923,0.150697891371402
47.9732441471572,0.119366925215405,0.155439839357643
48.0133779264214,0.121794616807193,0.160279200320177
48.0535117056856,0.124221651279671,0.165215987116908
48.0936454849498,0.126646041823596,0.170250133630524
48.133779264214,0.129065765674581,0.175381493275588
48.1739130434783,0.131478766700263,0.180609837607042
48.2140468227425,0.133882958105236,0.185934855034912
48.2541806020067,0.136276225249394,0.191356149649873
48.2943143812709,0.138656428574935,0.196873240164112
48.3344481605351,0.141021406636885,0.202485558971768
48.3745819397993,0.143368979231604,0.208192451332973
48.4147157190635,0.14569695061736,0.213993174685329
48.4548494983278,0.148003112820706,0.219886898086377
48.494983277592,0.150285249022032,0.225872701790373
48.5351170568562,0.152541137013329,0.231949576962424
48.5752508361204,0.154768552720908,0.238116425532706
48.6153846153846,0.15696527378548,0.244372060193253
48.6555183946488,0.15912908319177,0.250715204539451
48.695652173913,0.161257772939538,0.257144493358046
48.7357859531773,0.163349147747684,0.263658473063189
48.7759197324415,0.165401028782873,0.27025560228166
48.8160535117057,0.167411257403951,0.276934252588073
48.8561872909699,0.169377698913248,0.283692709390539
48.8963210702341,0.17129824630575,0.290529172966868
48.9364548494983,0.173170824006989,0.297441759651028
48.9765886287625,0.174993391590457,0.304428503169268
49.0167224080268,0.176763947465259,0.311487356124844
49.056856187291,0.178480532524757,0.318616191630002
49.0969899665552,0.180141233746908,0.325812805083462
49.1371237458194,0.18174418773708,0.33307491609126
49.1772575250836,0.183287584204199,0.340400170528487
49.2173913043478,0.184769669361154,0.347786142739029
49.257525083612,0.186188749240552,0.355230337870126
49.2976588628763,0.18754319291706,0.362730194338153
49.3377926421405,0.188831435627759,0.370283086421703
49.3779264214047,0.190051981782167,0.37788632697772
49.4180602006689,0.191203407853843,0.38553717027609
49.4581939799331,0.192284365145724,0.393232814947763
49.4983277591973,0.193293582421708,0.400970407041211
49.5384615384615,0.194229868397287,0.408747043181691
49.5785953177257,0.195092114082393,0.416559773827518
49.61872909699,0.195879294970021,0.424405606617309
49.6588628762542,0.196590473064583,0.432281509801842
49.6989966555184,0.197224798744361,0.440184415754029
49.7391304347826,0.197781512452897,0.448111224550223
49.7792642140468,0.198259946214591,0.456058807615869
49.819397993311,0.198659524970299,0.464024011428419
49.8595317725753,0.198979767729155,0.472003661270137
49.8996655518395,0.199220288533432,0.479994565023415
49.9397993311037,0.199380797233692,0.487993517001009
49.9799331103679,0.199461100072078,0.495997301803529
50.0200668896321,0.199461100072078,0.504002698196471
50.0602006688963,0.199380797233692,0.512006482998991
50.1003344481605,0.199220288533432,0.520005434976585
50.1404682274247,0.198979767729155,0.527996338729863
50.180602006689,0.198659524970299,0.535975988571581
50.2207357859532,0.198259946214591,0.543941192384131
50.2608695652174,0.197781512452897,0.551888775449777
50.3010033444816,0.197224798744361,0.559815584245971
50.3411371237458,0.196590473064583,0.567718490198158
50.38127090301,0.195879294970021,0.575594393382691
50.4214046822743,0.195092114082393,0.583440226172482
50.4615384615385,0.194229868397287,0.591252956818309
50.5016722408027,0.193293582421708,0.599029592958789
50.5418060200669,0.192284365145724,0.606767185052236
50.5819397993311,0.191203407853843,0.61446282972391
50.6220735785953,0.190051981782167,0.62211367302228
50.6622073578595,0.188831435627759,0.629716913578297
50.7023411371237,0.18754319291706,0.637269805661847
50.742474916388,0.186188749240552,0.644769662129874
50.7826086956522,0.184769669361154,0.652213857260971
50.8227424749164,0.183287584204199,0.659599829471513
50.8628762541806,0.18174418773708,0.66692508390874
50.9030100334448,0.180141233746908,0.674187194916538
50.943143812709,0.178480532524757,0.681383808369998
50.9832775919732,0.176763947465259,0.688512643875156
51.0234113712375,0.174993391590457,0.695571496830732
51.0635451505017,0.173170824006989,0.702558240348972
51.1036789297659,0.17129824630575,0.709470827033132
51.1438127090301,0.169377698913248,0.716307290609461
51.1839464882943,0.16741125740395,0.723065747411928
51.2240802675585,0.165401028782873,0.72974439771834
51.2642140468227,0.163349147747684,0.736341526936811
51.304347826087,0.161257772939538,0.742855506641954
51.3444816053512,0.15912908319177,0.749284795460549
51.3846153846154,0.15696527378548,0.755627939806747
51.4247491638796,0.154768552720908,0.761883574467294
51.4648829431438,0.152541137013329,0.768050423037576
51.505016722408,0.150285249022032,0.774127298209627
51.5451505016722,0.148003112820706,0.780113101913623
51.5852842809365,0.14569695061736,0.786006825314671
51.6254180602007,0.143368979231604,0.791807548667027
51.6655518394649,0.141021406636885,0.797514441028232
51.7056856187291,0.138656428574935,0.803126759835888
51.7458193979933,0.136276225249394,0.808643850350127
51.7859531772575,0.133882958105236,0.814065144965088
51.8260869565217,0.131478766700263,0.819390162392958
51.866220735786,0.129065765674581,0.824618506724412
51.9063545150502,0.126646041823596,0.829749866369476
51.9464882943144,0.124221651279671,0.834784012883092
51.9866220735786,0.121794616807193,0.839720799679823
52.0267558528428,0.119366925215405,0.844560160642357
52.066889632107,0.116940524892923,0.849302108628598
52.1070234113712,0.114517323467467,0.853946733882324
52.1471571906355,0.112099185593904,0.858494202352465
52.1872909698997,0.109687930873283,0.862944753926251
52.2274247491639,0.107285331905114,0.867298700581493
52.2675585284281,0.104893112474748,0.871556424463403
52.3076923076923,0.102512945877265,0.875718375891409
52.3478260869565,0.100146453378892,0.879785071301453
52.3879598662207,0.097795202816568,0.883757091129309
52.4280936454849,0.0954607073358492,0.887635077640477
52.4682274247492,0.0931444242669791,0.891419732712197
52.5083612040134,0.0908477541385746,0.895111815573113
52.5484949832776,0.0885720398279784,0.898712140506114
52.5886287625418,0.0863185658470052,0.902221574519774
52.628762541806,0.0840885577614354,0.905641034993843
52.6688963210702,0.0818831817423012,0.908971487304069
52.7090301003344,0.0797035442466742,0.912213942431631
52.7491638795987,0.0775506918253738,0.915369454562316
52.7892976588629,0.0754256110547301,0.918439118680471
52.8294314381271,0.0733292285892553,0.92142406816266
52.8695652173913,0.0712624113318369,0.924325472375806
52.9096989966555,0.0692259667178304,0.927144534284453
52.9498327759197,0.0672206431092031,0.929882488071661
52.9899665551839,0.0652471302946939,0.932540596777859
53.0301003344482,0.0633060600917708,0.935120149961818
53.0702341137124,0.0613980070460008,0.937622461387769
53.1103678929766,0.0595234892233106,0.940048866742456
53.1505016722408,0.0576829690904943,0.942400721385779
53.190635451505,0.0558768544792077,0.944679398138459
53.2307692307692,0.0541054996286128,0.946886285109998
53.2709030100334,0.0523692063017643,0.949022783569969
53.3110367892977,0.0506682249707675,0.951090305865513
53.3511705685619,0.0490027560657229,0.953090273387698
53.3913043478261,0.0473729512824319,0.955024114589197
53.4314381270903,0.0457789149438586,0.956893263055545
53.4715719063545,0.0442207054103397,0.958699155632033
53.5117056856187,0.0426983365335774,0.960443230608091
53.5518394648829,0.0412117791494896,0.962126925960825
53.5919732441472,0.03976096260505,0.963751677659165
53.6321070234114,0.0383457763143247,0.965318918029889
53.6722408026756,0.036966071339,0.966830074186609
53.7123745819398,0.0356216619887858,0.968286566522602
53.752508361204,0.0343123274371932,0.969689807268192
53.7926421404682,0.0330378133483037,0.971041199113217
53.8327759197324,0.03179783351027,0.97234213389493
53.8729096989967,0.0305920714714306,0.973593991351535
53.9130434782609,0.0294201821750656,0.974798137941354
53.9531772575251,0.0282817935889668,0.975955925727532
53.9933110367893,0.0271765083261635,0.977068691327957
54.0334448160535,0.0261039052532993,0.978137754930011
54.0735785953177,0.0250635410833335,0.979164419369544
54.1137123745819,0.0240549519494045,0.980149969273425
54.1538461538462,0.0230776549568757,0.981095670264809
54.1939799331104,0.0221311497107612,0.982002768230226
54.2341137123746,0.0212149198159041,0.982872488647418
54.2742474916388,0.0203284343474685,0.983706035972809
54.314381270903,0.0194711492894841,0.984504593087347
54.3545150501672,0.0186425089393624,0.985269320799412
54.3946488294314,0.0178419472764868,0.986001357403372
54.4347826086957,0.0170688892931574,0.986701818292319
54.4749163879599,0.0163227522863438,0.98737179562344
54.5150501672241,0.0156029471088795,0.988012358034416
54.5551839464883,0.0149088793788979,0.988624550409208
54.5953177257525,0.0142399506464782,0.989209393691525
54.6354515050167,0.0135955595166322,0.989767884744238
54.6755852842809,0.0129751027279258,0.990300996252977
54.7157190635452,0.0123779761861738,0.990809676672119
54.7558528428094,0.0118035759528074,0.991294850211353
54.7959866220736,0.0112512991876446,0.991757416860994
54.8361204013378,0.0107205450459424,0.99219825245422
54.876254180602,0.0102107155297331,0.992618208764395
54.9163879598662,0.00972121629357619,0.99301811363564
54.9565217391304,0.00925145740497834,0.993398771144835
54.9966555183946,0.00880085405984104,0.99376096179323
55.0367892976589,0.00836882725340768,0.994105442725883
55.0769230769231,0.00795480440727897,0.994432947977135
55.1170568561873,0.00755821995315792,0.994744188740382
55.1571906354515,0.00717851587407378,0.995039853660419
55.1973244147157,0.00681514220391427,0.995320609146664
55.2374581939799,0.006467557486167,0.995587099705611
55.2775919732441,0.00613522919283959,0.995839948290891
55.3177257525084,0.00581763410458868,0.996079756669361
55.3578595317726,0.00551425865313982,0.996307105801691
55.3979933110368,0.00522459922713187,0.996522556235959
55.438127090301,0.00494816244255778,0.996726648512799
55.4782608695652,0.00468446537901322,0.996919903580717
55.5183946488294,0.00443303578299213,0.997102823220226
55.5585284280936,0.00419341223949517,0.997275890475491
55.5986622073579,0.00396514431323629,0.997439570092258
55.6387959866221,0.00374779266074645,0.99759430896085
55.6789297658863,0.00354092911468435,0.997740536563112
55.7190635451505,0.00334413674166898,0.997878665422194
55.7591973244147,0.00315700987494875,0.998009091554154
55.7993311036789,0.00297915412321947,0.998132194920378
55.8394648829431,0.0028101863568961,0.998248339879912
55.8795986622074,0.00264973467313111,0.998357875640799
55.9197324414716,0.0024974383408592,0.998461136709614
55.9598662207358,0.00235294772712996,0.998558443338414
56,0.002215924205969,0.99865010196837
